quote_id,product,kw,unit_price,qty,subtotal_price,gross_margin_rate,convert_to_order,energy_grant_amount,competitor_a,competitor_b,competitor_c,price_order,is_highest_price,is_compe_a,is_compe_b,is_compe_c,known_num_compe,avg_compe_price,max_compe_price,min_compe_price,competitor_count_available,avg_competitor_price,min_competitor_price,max_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,price_gap_min_competitor,price_gap_min_competitor_pct,higher_than_avg_competitor,is_lower_than_competitor,effective_price_after_grant,grant_ratio_to_subtotal,estimated_cost,estimated_gross_profit
Q-41466,W,11.0,149988.0,1,149988.0,0.0064,0,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,83988.0,0.4400352028162253,149028.0768,959.9231999999902
Q-41481,A1,15.0,229635.0,1,229635.0,0.2961,0,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,59635.0,35.07941176470588,59635.0,35.07941176470588,1.0,False,139635.0,0.3919263178522438,161640.0765,67994.9235
Q-41499,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,160416.44999999998,204083.55000000002
Q-41500,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-41504,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,122500.0,0.35013262599469497,149028.1,39471.899999999994
Q-41510,W,11.0,182000.0,1,182000.0,0.1808,0,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,116000.0,0.3626373626373626,149094.4,32905.600000000006
Q-41511,A1,15.0,174960.0,1,174960.0,0.0832,0,90000,170000.0,,,1,0,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,4960.0,2.9176470588235293,4960.0,2.9176470588235293,1.0,False,84960.0,0.51440329218107,160403.328,14556.671999999991
Q-41511,A1,15.0,364500.0,1,364500.0,0.0832,0,90000,170000.0,,,2,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,334173.60000000003,30326.399999999965
Q-41512,I1,22.0,202176.0,1,202176.0,0.20149999999999998,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-37824.0,-15.76,-37824.0,-15.76,0.0,True,70176.0,0.6528964862298196,161437.536,40738.46400000001
Q-41512,I1,22.0,202176.0,1,202176.0,0.20149999999999998,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-37824.0,-15.76,-37824.0,-15.76,0.0,True,70176.0,0.6528964862298196,161437.536,40738.46400000001
Q-41514,H1,37.0,279819.36,6,1678916.16,0.27899999999999997,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-80180.64000000001,-22.272400000000005,-80180.64000000001,-22.272400000000005,0.0,True,1456916.16,0.13222816319785738,1210498.5513600002,468417.60863999976
Q-41514,H1,37.0,279819.36,1,279819.36,0.27899999999999997,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-80180.64000000001,-22.272400000000005,-80180.64000000001,-22.272400000000005,0.0,True,57819.359999999986,0.7933689791871442,201749.75856000002,78069.60143999997
Q-41517,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,25356.0,10.565,25356.0,10.565,1.0,False,133356.0,0.4974449418893863,161442.59040000002,103913.40959999998
Q-41522,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,223200.0,62.0,223200.0,62.0,1.0,False,361200.0,0.38065843621399176,201495.59999999995,381704.4
Q-41525,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,160416.44999999998,204083.55000000002
Q-41533,I1,22.0,252720.0,1,252720.0,0.36119999999999997,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,12720.0,5.3,12720.0,5.3,1.0,False,120720.0,0.5223171889838556,161437.53600000002,91282.46399999998
Q-41536,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,66925.0,39.36764705882353,66925.0,39.36764705882353,1.0,False,146925.0,0.3798670465337132,160398.225,76526.775
Q-41540,I1,22.0,177577.92,8,1420623.36,0.0909,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-62422.07999999999,-26.009199999999993,-62422.07999999999,-26.009199999999993,0.0,True,1288623.36,0.09291695724333295,1291488.6965760002,129134.66342399991
Q-41540,I1,22.0,177577.92,3,532733.76,0.0909,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-62422.07999999999,-26.009199999999993,-62422.07999999999,-26.009199999999993,0.0,True,400733.76,0.24777855264888787,484308.261216,48425.498783999996
Q-41547,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,303600.0,0.5526083112290009,445975.92,232624.08000000002
Q-41550,Q,7.5,169000.0,1,169000.0,0.1182,1,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,39000.0,30.0,39000.0,30.0,1.0,False,124000.0,0.26627218934911245,149024.2,19975.79999999999
Q-41555,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,119600.0,0.35560344827586204,145491.84,40108.16
Q-41560,I1,22.0,219024.0,4,876096.0,0.26289999999999997,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-20976.0,-8.74,-20976.0,-8.74,0.0,True,744096.0,0.15066841989918914,645770.3616000001,230325.63839999994
Q-41560,I1,22.0,219024.0,2,438048.0,0.26289999999999997,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-20976.0,-8.74,-20976.0,-8.74,0.0,True,306048.0,0.3013368397983783,322885.18080000003,115162.81919999997
Q-41563,H1,37.0,303264.0,2,606528.0,0.3347,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-56736.0,-15.76,-56736.0,-15.76,0.0,True,384528.0,0.36601772712883823,403523.0784,203004.9216
Q-41563,H1,37.0,303264.0,2,606528.0,0.3347,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-56736.0,-15.76,-56736.0,-15.76,0.0,True,384528.0,0.36601772712883823,403523.0784,203004.9216
Q-41577,H1,37.0,245877.12,14,3442279.68,0.1795,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-114122.88,-31.7008,-114122.88,-31.7008,0.0,True,3220279.68,0.0644921449264692,2824390.47744,617889.2025600001
Q-41577,H1,37.0,245877.12,11,2704648.32,0.1795,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-114122.88,-31.7008,-114122.88,-31.7008,0.0,True,2482648.32,0.08208091172459717,2219163.94656,485484.37343999976
Q-41579,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,119600.0,0.35560344827586204,145491.84,40108.16
Q-41580,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,158265.90000000002,206234.09999999998
Q-41586,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,224000.0,0.22758620689655173,145493.0,144507.0
Q-41598,H1,37.0,287400.96,3,862202.88,0.22219999999999998,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-72599.03999999998,-20.166399999999996,-72599.03999999998,-20.166399999999996,0.0,True,640202.88,0.2574800028503732,670621.400064,191581.47993599996
Q-41598,H1,37.0,287400.96,2,574801.92,0.22219999999999998,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-72599.03999999998,-20.166399999999996,-72599.03999999998,-20.166399999999996,0.0,True,352801.92000000004,0.3862200042755598,447080.9333760001,127720.98662399995
Q-41598,I1,22.0,207567.36,6,1245404.16,0.22219999999999998,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-32432.640000000014,-13.513600000000006,-32432.640000000014,-13.513600000000006,0.0,True,1113404.16,0.10598968932302266,968675.355648,276728.8043519999
Q-41612,H1,37.0,298598.4,4,1194393.6,0.3243,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-61401.59999999998,-17.055999999999994,-61401.59999999998,-17.055999999999994,0.0,True,972393.6000000001,0.18586837705761317,807051.75552,387341.8444800001
Q-41612,H1,37.0,298598.4,2,597196.8,0.3243,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-61401.59999999998,-17.055999999999994,-61401.59999999998,-17.055999999999994,0.0,True,375196.80000000005,0.37173675411522633,403525.87776,193670.92224000004
Q-41615,I1,22.0,215654.4,3,646963.2,0.2514,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-24345.600000000006,-10.144000000000004,-24345.600000000006,-10.144000000000004,0.0,True,514963.19999999995,0.20403015194681862,484316.6515199999,162646.54848000006
Q-41615,I1,22.0,215654.4,1,215654.4,0.2514,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-24345.600000000006,-10.144000000000004,-24345.600000000006,-10.144000000000004,0.0,True,83654.4,0.6120904558404558,161438.88384,54215.51616
Q-41647,L1,55.0,960442.0,2,1920884.0,0.2734,1,181500,620000.0,,,1,1,True,False,False,1,620000.0,620000.0,620000.0,1,620000.0,620000.0,620000.0,340442.0,54.910000000000004,340442.0,54.910000000000004,1.0,False,1739384.0,0.09448774626682298,1395714.3144,525169.6856
Q-41651,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41654,H1,37.0,282910.32,3,848730.96,0.23420000000000002,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-77089.68,-21.4138,-77089.68,-21.4138,0.0,True,626730.96,0.2615669870226014,649958.169168,198772.79083199997
Q-41654,H1,37.0,282910.32,2,565820.64,0.23420000000000002,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-77089.68,-21.4138,-77089.68,-21.4138,0.0,True,343820.64,0.39235048053390204,433305.44611200003,132515.19388799998
Q-41654,I1,22.0,204324.12,9,1838917.08,0.23420000000000002,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-35675.880000000005,-14.864950000000002,-35675.880000000005,-14.864950000000002,0.0,True,1706917.08,0.07178137689601534,1408242.699864,430674.380136
Q-41654,I1,22.0,204324.12,6,1225944.72,0.23420000000000002,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-35675.880000000005,-14.864950000000002,-35675.880000000005,-14.864950000000002,0.0,True,1093944.72,0.10767206534402302,938828.466576,287116.253424
Q-41655,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41656,H1,37.0,273929.04,1,273929.04,0.2635,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-86070.96000000002,-23.908600000000003,-86070.96000000002,-23.908600000000003,0.0,True,51929.03999999998,0.8104288614306829,201748.73795999997,72180.30204000001
Q-41657,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41658,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,0,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41658,I1,22.0,256932.0,1,256932.0,0.184,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,209656.51200000002,47275.48799999998
Q-41659,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,0,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41659,I1,22.0,256932.0,1,256932.0,0.184,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,209656.51200000002,47275.48799999998
Q-41660,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41661,I1,22.0,197837.64,1,197837.64,0.184,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-42162.359999999986,-17.567649999999993,-42162.359999999986,-17.567649999999993,0.0,True,65837.64000000001,0.6672137819678803,161435.51424000002,36402.125759999995
Q-41664,H1,37.0,273929.04,1,273929.04,0.2635,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-86070.96000000002,-23.908600000000003,-86070.96000000002,-23.908600000000003,0.0,True,51929.03999999998,0.8104288614306829,201748.73795999997,72180.30204000001
Q-41666,H1,37.0,273929.04,1,273929.04,0.2635,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-86070.96000000002,-23.908600000000003,-86070.96000000002,-23.908600000000003,0.0,True,51929.03999999998,0.8104288614306829,201748.73795999997,72180.30204000001
Q-41678,I1,22.0,215654.4,3,646963.2,0.2514,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-24345.600000000006,-10.144000000000004,-24345.600000000006,-10.144000000000004,0.0,True,514963.19999999995,0.20403015194681862,484316.6515199999,162646.54848000006
Q-41679,H1,37.0,298598.4,7,2090188.8,0.3243,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-61401.59999999998,-17.055999999999994,-61401.59999999998,-17.055999999999994,0.0,True,1868188.8,0.10621050117577895,1412340.57216,677848.2278400001
Q-41681,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-41686,H1,37.0,273929.04,1,273929.04,0.2635,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-86070.96000000002,-23.908600000000003,-86070.96000000002,-23.908600000000003,0.0,True,51929.03999999998,0.8104288614306829,201748.73795999997,72180.30204000001
Q-41703,W,11.0,188500.0,1,188500.0,0.23800000000000002,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,122500.0,0.35013262599469497,143637.0,44863.0
Q-41706,Q,7.5,161200.0,1,161200.0,0.0755,1,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,31200.0,24.0,31200.0,24.0,1.0,False,116200.0,0.27915632754342434,149029.4,12170.600000000006
Q-41708,N1,75.0,668160.0,1,668160.0,0.3296,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-161840.0,-19.49879518072289,-91840.0,-12.08421052631579,0.0,True,293160.0,0.561242816091954,447934.464,220225.53600000002
Q-41710,N1,75.0,626400.0,1,626400.0,0.2849,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-203600.0,-24.53012048192771,-133600.0,-17.57894736842105,0.0,True,251400.0,0.5986590038314177,447938.6400000001,178461.35999999993
Q-41716,H1,37.0,269438.4,10,2694384.0,0.25120000000000003,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-90561.59999999998,-25.155999999999995,-90561.59999999998,-25.155999999999995,0.0,True,2472384.0,0.08239360091211943,2017554.7391999997,676829.2608000003
Q-41716,H1,37.0,269438.4,9,2424945.6,0.25120000000000003,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-90561.59999999998,-25.155999999999995,-90561.59999999998,-25.155999999999995,0.0,True,2202945.6,0.09154844545791048,1815799.26528,609146.3347200002
Q-41716,H1,37.0,269438.4,1,269438.4,0.25120000000000003,0,222000,360000.0,,,3,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-90561.59999999998,-25.155999999999995,-90561.59999999998,-25.155999999999995,0.0,True,47438.40000000002,0.8239360091211942,201755.47392,67682.92608000003
Q-41717,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,36400.0,28.000000000000004,36400.0,28.000000000000004,1.0,False,121400.0,0.2704326923076923,149027.84,17372.160000000003
Q-41718,A1,15.0,201386.25,1,201386.25,0.3275,0,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,31386.25,18.462500000000002,31386.25,18.462500000000002,1.0,False,111386.25,0.4469024076867214,135432.253125,65953.99687500001
Q-41718,H1,37.0,322218.0,2,644436.0,0.3275,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-37782.0,-10.495000000000001,-37782.0,-10.495000000000001,0.0,True,422436.0,0.34448727259184775,433383.20999999996,211052.79000000004
Q-41718,I1,22.0,232713.0,1,232713.0,0.3275,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-7287.0,-3.03625,-7287.0,-3.03625,0.0,True,100713.0,0.5672222866793003,156499.4925,76213.5075
Q-41720,H1,37.0,317260.8,2,634521.6,0.3641,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-42739.20000000001,-11.872000000000003,-42739.20000000001,-11.872000000000003,0.0,True,412521.6,0.3498698862260954,403492.28544,231029.31455999997
Q-41720,H1,37.0,317260.8,1,317260.8,0.3641,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-42739.20000000001,-11.872000000000003,-42739.20000000001,-11.872000000000003,0.0,True,95260.79999999999,0.6997397724521908,201746.14272,115514.65727999998
Q-41721,H1,37.0,322976.16,1,322976.16,0.3753,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-37023.840000000026,-10.284400000000007,-37023.840000000026,-10.284400000000007,0.0,True,100976.15999999997,0.6873572340447667,201763.207152,121212.95284799999
Q-41722,H1,37.0,322976.16,1,322976.16,0.3753,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-37023.840000000026,-10.284400000000007,-37023.840000000026,-10.284400000000007,0.0,True,100976.15999999997,0.6873572340447667,201763.207152,121212.95284799999
Q-41723,I1,22.0,233007.84,1,233007.84,0.3072,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-6992.1600000000035,-2.9134000000000015,-6992.1600000000035,-2.9134000000000015,0.0,True,101007.84,0.5665045433664379,161427.83155200002,71580.00844799998
Q-41725,N1,75.0,642373.2,1,642373.2,0.303,0,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-187626.80000000005,-22.605638554216874,-117626.80000000005,-15.477210526315796,0.0,True,267373.19999999995,0.5837727974952879,447734.1204,194639.07959999994
Q-41727,H1,37.0,307000.0,1,307000.0,0.3726,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-53000.0,-14.722222222222223,-53000.0,-14.722222222222223,0.0,True,85000.0,0.7231270358306189,192611.8,114388.20000000001
Q-41737,A1,15.0,233280.0,1,233280.0,0.3124,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,63280.0,37.22352941176471,63280.0,37.22352941176471,1.0,False,143280.0,0.38580246913580246,160403.328,72876.67199999999
Q-41738,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,223200.0,62.0,223200.0,62.0,1.0,False,361200.0,0.38065843621399176,201728.88,381471.12
Q-41739,H1,37.0,317260.8,2,634521.6,0.3641,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-42739.20000000001,-11.872000000000003,-42739.20000000001,-11.872000000000003,0.0,True,412521.6,0.3498698862260954,403492.28544,231029.31455999997
Q-41739,H1,37.0,317260.8,1,317260.8,0.3641,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-42739.20000000001,-11.872000000000003,-42739.20000000001,-11.872000000000003,0.0,True,95260.79999999999,0.6997397724521908,201746.14272,115514.65727999998
Q-41739,I1,22.0,229132.8,2,458265.6,0.3641,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-10867.200000000012,-4.528000000000005,-10867.200000000012,-4.528000000000005,0.0,True,326265.6,0.28804256745433215,291411.09504,166854.50496
Q-41741,H1,37.0,307346.4,1,307346.4,0.3436,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-52653.59999999998,-14.625999999999994,-52653.59999999998,-14.625999999999994,0.0,True,85346.40000000002,0.7223120231764549,201742.17696,105604.22304000001
Q-41741,H1,37.0,307346.4,1,307346.4,0.3436,0,222000,360000.0,,,2,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-52653.59999999998,-14.625999999999994,-52653.59999999998,-14.625999999999994,0.0,True,85346.40000000002,0.7223120231764549,201742.17696,105604.22304000001
Q-41742,N1,75.0,545820.0,1,545820.0,0.3508,0,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-284180.0,-34.23855421686747,-214180.0,-28.18157894736842,0.0,True,170820.0,0.6870396834121139,354346.344,191473.65600000002
Q-41743,H1,37.0,327175.2,2,654350.4,0.3554,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-32824.79999999999,-9.117999999999997,-32824.79999999999,-9.117999999999997,0.0,True,432350.4,0.33926776846166823,421794.26784000004,232556.13215999998
Q-41743,I1,22.0,236293.2,2,472586.4,0.3554,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-3706.7999999999884,-1.544499999999995,-3706.7999999999884,-1.544499999999995,0.0,True,340586.4,0.2793140048042009,304629.19344000006,167957.20655999996
Q-41746,A1,15.0,251505.0,1,251505.0,0.40630000000000005,0,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,81505.0,47.944117647058825,81505.0,47.944117647058825,1.0,False,161505.0,0.3578457684737878,149318.51849999998,102186.48150000002
Q-41746,I1,22.0,290628.0,1,290628.0,0.40630000000000005,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,50628.0,21.095,50628.0,21.095,1.0,False,158628.0,0.4541888599859614,172545.84359999996,118082.15640000004
Q-41747,I1,22.0,269568.0,2,539136.0,0.4011,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,407136.0,0.24483618233618235,322888.5504,216247.4496
Q-41747,I1,22.0,269568.0,1,269568.0,0.4011,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-41764,I1,22.0,256932.0,1,256932.0,0.3812,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,158989.5216,97942.47839999999
